protA	protB	qvalues
PSMB5	FLNA	0.0
PSMB6	FLNA	0.0
PSMC1	FLNA	0.0
PSMC2	FLNA	0.0
PSMC3	FLNA	0.0
PSMC4	FLNA	0.0
PSMC5	FLNA	0.0
PSMC6	FLNA	0.0
PSMD1	FLNA	0.0
PSMD11	FLNA	0.0
PSMD12	FLNA	0.0
PSMD13	FLNA	0.0
PSMD14	FLNA	0.0
PSMD2	FLNA	0.0
PSMD3	FLNA	0.0
PSMD4	FLNA	0.0
PSMD6	FLNA	0.0
PSMD7	FLNA	0.0
PSMD8	FLNA	0.0
PTBP1	FLNA	0.0
PTCD3	FLNA	0.0
QARS	FLNA	0.0
RACK1	FLNA	0.0
RAD50	FLNA	0.0
RALY	FLNA	0.0
RAN	FLNA	0.0
RANBP1	FLNA	0.0
RANBP2	FLNA	0.0
RANBP9	FLNA	0.0
RANGAP1	FLNA	0.0
RARS	FLNA	0.0
RBM25	FLNA	0.0
RBM39	FLNA	0.0
RBMX	FLNA	0.0
RNPS1	FLNA	0.0
RPAP3	FLNA	0.0
RPL11	FLNA	0.0
RPL19	FLNA	0.0
RPL22	FLNA	0.0
RPL23	FLNA	0.0
RPL27A	FLNA	0.0
RPL3	FLNA	0.0
RPLP0	FLNA	0.0
RPN1	FLNA	0.0
RPN2	FLNA	0.0
RPS10	FLNA	0.0
RPS11	FLNA	0.0
RPS14	FLNA	0.0
RPS15A	FLNA	0.0
RPS16	FLNA	0.0
RPS18	FLNA	0.0
RPS19	FLNA	0.0
RPS2	FLNA	0.0
RPS20	FLNA	0.0
RPS24	FLNA	0.0
RPS25	FLNA	0.0
RPS26	FLNA	0.0
RPS27	FLNA	0.0
RPS3	FLNA	0.0
RPS3A	FLNA	0.0
RPS4X	FLNA	0.0
RPS5	FLNA	0.0
RPS7	FLNA	0.0
RPS9	FLNA	0.0
RUVBL1	FLNA	0.0
RUVBL2	FLNA	0.0
SAFB	FLNA	0.0
SDHA	FLNA	0.0
SEC61A1	FLNA	0.0
SET	FLNA	0.0
SF3A1	FLNA	0.0
SF3A3	FLNA	0.0
SF3B1	FLNA	0.0
SF3B2	FLNA	0.0
SF3B3	FLNA	0.0
SF3B6	FLNA	0.0
SFPQ	FLNA	0.0
SHMT2	FLNA	0.0
SLC16A1	FLNA	0.0
SLC1A5	FLNA	0.0
SLC25A1	FLNA	0.0
SLC25A3	FLNA	0.0
SLC25A5	FLNA	0.0
SLC25A6	FLNA	0.0
SLC3A2	FLNA	0.0
SLMAP	FLNA	0.0
SMARCA4	FLNA	0.0
SMARCC2	FLNA	0.0
SMARCE1	FLNA	0.0
SMC1A	FLNA	0.0
SMC2	FLNA	0.0
SMC4	FLNA	0.0
SMCHD1	FLNA	0.0
SNAP23	FLNA	0.0
SNRNP200	FLNA	0.0
SNRNP40	FLNA	0.0
SNRNP70	FLNA	0.0
SNRPA	FLNA	0.0
SNRPA1	FLNA	0.0
SNRPD1	FLNA	0.0
SNRPD2	FLNA	0.0
SNRPD3	FLNA	0.0
SNRPE	FLNA	0.0
SPTAN1	FLNA	0.0
SPTBN1	FLNA	0.0
SRRT	FLNA	0.0
SRSF3	FLNA	0.0
SRSF4	FLNA	0.0
SRSF6	FLNA	0.0
SRSF7	FLNA	0.0
SSB	FLNA	0.0
SSBP1	FLNA	0.0
STAT3	FLNA	0.0
STOML2	FLNA	0.0
SYNCRIP	FLNA	0.0
TCP1	FLNA	0.0
TECR	FLNA	0.0
TFRC	FLNA	0.0
TIMM50	FLNA	0.0
TLN1	FLNA	0.0
TNPO1	FLNA	0.0
TPI1	FLNA	0.0
TPM3	FLNA	0.0
TPM4	FLNA	0.0
TPR	FLNA	0.0
TRA2A	FLNA	0.0
TRA2B	FLNA	0.0
TRAP1	FLNA	0.0
TRIM28	FLNA	0.0
TUBA1B	FLNA	0.0
TUBB	FLNA	0.0
TUBB2B	FLNA	0.0
TUBB4B	FLNA	0.0
TUBB6	FLNA	0.0
TUFM	FLNA	0.0
U2AF2	FLNA	0.0
UBA1	FLNA	0.0
UBA2	FLNA	0.0
UBR4	FLNA	0.0
UGGT1	FLNA	0.0
URI1	FLNA	0.0
USO1	FLNA	0.0
UXT	FLNA	0.0
VARS	FLNA	0.0
VCL	FLNA	0.0
VDAC1	FLNA	0.0
VDAC2	FLNA	0.0
VIM	FLNA	0.0
VPS26A	FLNA	0.0
VPS35	FLNA	0.0
WARS	FLNA	0.0
WDR1	FLNA	0.0
WDR77	FLNA	0.0
WDR92	FLNA	0.0
WRNIP1	FLNA	0.0
XPNPEP1	FLNA	0.0
XRCC5	FLNA	0.0
XRCC6	FLNA	0.0
YBX1	FLNA	0.0
ZNF326	FLNA	0.0
FLNB	FLNB	0.0
FUBP1	FLNB	0.0
GADD45GIP1	FLNB	0.0
GANAB	FLNB	0.0
GAPDH	FLNB	0.0
GCN1	FLNB	0.0
GDI2	FLNB	0.0
GEMIN4	FLNB	0.0
GOLIM4	FLNB	0.0
GPS1	FLNB	0.0
GRPEL1	FLNB	0.0
GSTO1	FLNB	0.0
H4C1	FLNB	0.0
HACD3	FLNB	0.0
HADHA	FLNB	0.0
HADHB	FLNB	0.0
HAGH	FLNB	0.0
HAT1	FLNB	0.0
HDAC2	FLNB	0.0
HDAC6	FLNB	0.0
HM13	FLNB	0.0
HNRNPA0	FLNB	0.0
HNRNPA1	FLNB	0.0
HNRNPA2B1	FLNB	0.0
HNRNPA3	FLNB	0.0
HNRNPAB	FLNB	0.0
HNRNPC	FLNB	0.0
HNRNPD	FLNB	0.0
HNRNPDL	FLNB	0.0
HNRNPF	FLNB	0.0
HNRNPH1	FLNB	0.0
HNRNPH3	FLNB	0.0
HNRNPK	FLNB	0.0
HNRNPL	FLNB	0.0
HNRNPM	FLNB	0.0
HNRNPR	FLNB	0.0
HNRNPU	FLNB	0.0
HNRNPUL2	FLNB	0.0
HPRT1	FLNB	0.0
HSD17B12	FLNB	0.0
HSP90AA1	FLNB	0.0
HSP90AB1	FLNB	0.0
HSPA4L	FLNB	0.0
HSPA5	FLNB	0.0
HSPA6	FLNB	0.0
HSPA8	FLNB	0.0
HSPA9	FLNB	0.0
HSPD1	FLNB	0.0
HSPE1	FLNB	0.0
HSPH1	FLNB	0.0
HUWE1	FLNB	0.0
HYOU1	FLNB	0.0
IARS	FLNB	0.0
ILF2	FLNB	0.0
ILF3	FLNB	0.0
IMMT	FLNB	0.0
IMPDH1	FLNB	0.0
IMPDH2	FLNB	0.0
IPO5	FLNB	0.0
IQGAP1	FLNB	0.0
IRS4	FLNB	0.0
ISYNA1	FLNB	0.0
ITGB1	FLNB	0.0
ITPR3	FLNB	0.0
KARS1	FLNB	0.0
KCTD12	FLNB	0.0
KHSRP	FLNB	0.0
KIF5B	FLNB	0.0
KPNB1	FLNB	0.0
KRT1	FLNB	0.0
KRT2	FLNB	0.0
KRT6C	FLNB	0.0
KRT8	FLNB	0.0
KRT9	FLNB	0.0
KTN1	FLNB	0.0
LAMP2	FLNB	0.0
LANCL1	FLNB	0.0
LARS	FLNB	0.0
LBR	FLNB	0.0
LDHA	FLNB	0.0
LDHB	FLNB	0.0
LGALS3BP	FLNB	0.0
LONP1	FLNB	0.0
LRPPRC	FLNB	0.0
LSM12	FLNB	0.0
LUC7L2	FLNB	0.0
MACF1	FLNB	0.0
MAP1B	FLNB	0.0
MARCKSL1	FLNB	0.0
MARS	FLNB	0.0
MAT2A	FLNB	0.0
MATR3	FLNB	0.0
MCM4	FLNB	0.0
MCM5	FLNB	0.0
MCM6	FLNB	0.0
MCM7	FLNB	0.0
MDH1	FLNB	0.0
MDH2	FLNB	0.0
ME2	FLNB	0.0
MLEC	FLNB	0.0
MRE11	FLNB	0.0
MRPL1	FLNB	0.0
MRPL11	FLNB	0.0
MRPL12	FLNB	0.0
MRPL13	FLNB	0.0
MRPL15	FLNB	0.0
MRPL17	FLNB	0.0
MRPL19	FLNB	0.0
MRPL2	FLNB	0.0
MRPL20	FLNB	0.0
MRPL21	FLNB	0.0
MRPL22	FLNB	0.0
MRPL23	FLNB	0.0
MRPL24	FLNB	0.0
MRPL28	FLNB	0.0
MRPL3	FLNB	0.0
MRPL34	FLNB	0.0
MRPL37	FLNB	0.0
MRPL38	FLNB	0.0
MRPL39	FLNB	0.0
MRPL4	FLNB	0.0
MRPL40	FLNB	0.0
MRPL41	FLNB	0.0
MRPL43	FLNB	0.0
MRPL44	FLNB	0.0
MRPL45	FLNB	0.0
MRPL46	FLNB	0.0
MRPL47	FLNB	0.0
MRPL48	FLNB	0.0
MRPL49	FLNB	0.0
MRPL50	FLNB	0.0
MRPL55	FLNB	0.0
MRPL58	FLNB	0.0
MRPL9	FLNB	0.0
MRPS10	FLNB	0.0
MRPS14	FLNB	0.0
MRPS16	FLNB	0.0
MRPS17	FLNB	0.0
MRPS2	FLNB	0.0
MRPS22	FLNB	0.0
MRPS23	FLNB	0.0
MRPS27	FLNB	0.0
MRPS30	FLNB	0.0
MRPS31	FLNB	0.0
MRPS34	FLNB	0.0
MRPS35	FLNB	0.0
MRPS7	FLNB	0.0
MTA2	FLNB	0.0
MTHFD1	FLNB	0.0
MYH10	FLNB	0.0
MYH9	FLNB	0.0
MYL6	FLNB	0.0
NAP1L1	FLNB	0.0
NCKAP1	FLNB	0.0
NCL	FLNB	0.0
NME1	FLNB	0.0
NPEPPS	FLNB	0.0
NPM1	FLNB	0.0
NSF	FLNB	0.0
NSUN2	FLNB	0.0
NUDC	FLNB	0.0
NUDT21	FLNB	0.0
NUFIP2	FLNB	0.0
NUMA1	FLNB	0.0
NUP107	FLNB	0.0
NUP133	FLNB	0.0
NUP210	FLNB	0.0
NUP85	FLNB	0.0
NUP93	FLNB	0.0
NUP98	FLNB	0.0
OAT	FLNB	0.0
OGDH	FLNB	0.0
P3H1	FLNB	0.0
P4HA1	FLNB	0.0
P4HB	FLNB	0.0
PABPC1	FLNB	0.0
PABPC4	FLNB	0.0
PABPN1	FLNB	0.0
PAICS	FLNB	0.0
PARP1	FLNB	0.0
PC	FLNB	0.0
PCMT1	FLNB	0.0
PDHA1	FLNB	0.0
PDHB	FLNB	0.0
PDIA3	FLNB	0.0
PDIA6	FLNB	0.0
PDRG1	FLNB	0.0
PFDN2	FLNB	0.0
PFDN4	FLNB	0.0
PFDN5	FLNB	0.0
PFDN6	FLNB	0.0
PFKP	FLNB	0.0
PGD	FLNB	0.0
PGK1	FLNB	0.0
PHB	FLNB	0.0
PHB2	FLNB	0.0
PHGDH	FLNB	0.0
PIH1D1	FLNB	0.0
PIP	FLNB	0.0
PKM	FLNB	0.0
PLS3	FLNB	0.0
PNN	FLNB	0.0
PNP	FLNB	0.0
PODXL	FLNB	0.0
POLR1A	FLNB	0.0
POLR1C	FLNB	0.0
POLR2A	FLNB	0.0
POLR2B	FLNB	0.0
POLR2C	FLNB	0.0
POLR2E	FLNB	0.0
POLR2H	FLNB	0.0
POLR3A	FLNB	0.0
POLR3B	FLNB	0.0
POLR3D	FLNB	0.0
PPIB	FLNB	0.0
PPP1CA	FLNB	0.0
PPP1CC	FLNB	0.0
PPP1R7	FLNB	0.0
PPP2R1A	FLNB	0.0
PPP2R2A	FLNB	0.0
PRDX1	FLNB	0.0
PRDX2	FLNB	0.0
PRDX3	FLNB	0.0
PRDX4	FLNB	0.0
PRDX6	FLNB	0.0
PRKCSH	FLNB	0.0
PRKDC	FLNB	0.0
PRMT1	FLNB	0.0
PRMT5	FLNB	0.0
PRPF19	FLNB	0.0
PRPF40A	FLNB	0.0
PRPF8	FLNB	0.0
PSAT1	FLNB	0.0
PSMA1	FLNB	0.0
PSMA2	FLNB	0.0
PSMA4	FLNB	0.0
PSMA6	FLNB	0.0
PSMA7	FLNB	0.0
PSMB1	FLNB	0.0
PSMB2	FLNB	0.0
PSMB5	FLNB	0.0
PSMB6	FLNB	0.0
PSMC1	FLNB	0.0
PSMC2	FLNB	0.0
PSMC3	FLNB	0.0
PSMC4	FLNB	0.0
PSMC5	FLNB	0.0
PSMC6	FLNB	0.0
PSMD1	FLNB	0.0
PSMD11	FLNB	0.0
PSMD12	FLNB	0.0
PSMD13	FLNB	0.0
PSMD14	FLNB	0.0
PSMD2	FLNB	0.0
PSMD3	FLNB	0.0
PSMD4	FLNB	0.0
PSMD6	FLNB	0.0
PSMD7	FLNB	0.0
PSMD8	FLNB	0.0
PTBP1	FLNB	0.0
PTCD3	FLNB	0.0
QARS	FLNB	0.0
RACK1	FLNB	0.0
RAD50	FLNB	0.0
RALY	FLNB	0.0
RAN	FLNB	0.0
RANBP1	FLNB	0.0
RANBP2	FLNB	0.0
RANBP9	FLNB	0.0
RANGAP1	FLNB	0.0
RARS	FLNB	0.0
RBM25	FLNB	0.0
RBM39	FLNB	0.0
RBMX	FLNB	0.0
RNPS1	FLNB	0.0
RPAP3	FLNB	0.0
RPL11	FLNB	0.0
RPL19	FLNB	0.0
RPL22	FLNB	0.0
RPL23	FLNB	0.0
RPL27A	FLNB	0.0
RPL3	FLNB	0.0
RPLP0	FLNB	0.0
RPN1	FLNB	0.0
RPN2	FLNB	0.0
RPS10	FLNB	0.0
RPS11	FLNB	0.0
RPS14	FLNB	0.0
RPS15A	FLNB	0.0
RPS16	FLNB	0.0
RPS18	FLNB	0.0
RPS19	FLNB	0.0
RPS2	FLNB	0.0
RPS20	FLNB	0.0
RPS24	FLNB	0.0
RPS25	FLNB	0.0
RPS26	FLNB	0.0
RPS27	FLNB	0.0
RPS3	FLNB	0.0
RPS3A	FLNB	0.0
RPS4X	FLNB	0.0
RPS5	FLNB	0.0
RPS7	FLNB	0.0
RPS9	FLNB	0.0
RUVBL1	FLNB	0.0
RUVBL2	FLNB	0.0
SAFB	FLNB	0.0
SDHA	FLNB	0.0
SEC61A1	FLNB	0.0
SET	FLNB	0.0
SF3A1	FLNB	0.0
SF3A3	FLNB	0.0
SF3B1	FLNB	0.0
SF3B2	FLNB	0.0
SF3B3	FLNB	0.0
SF3B6	FLNB	0.0
SFPQ	FLNB	0.0
SHMT2	FLNB	0.0
SLC16A1	FLNB	0.0
SLC1A5	FLNB	0.0
SLC25A1	FLNB	0.0
SLC25A3	FLNB	0.0
SLC25A5	FLNB	0.0
SLC25A6	FLNB	0.0
SLC3A2	FLNB	0.0
SLMAP	FLNB	0.0
SMARCA4	FLNB	0.0
SMARCC2	FLNB	0.0
SMARCE1	FLNB	0.0
SMC1A	FLNB	0.0
SMC2	FLNB	0.0
SMC4	FLNB	0.0
SMCHD1	FLNB	0.0
SNAP23	FLNB	0.0
SNRNP200	FLNB	0.0
SNRNP40	FLNB	0.0
SNRNP70	FLNB	0.0
SNRPA	FLNB	0.0
SNRPA1	FLNB	0.0
SNRPD1	FLNB	0.0
SNRPD2	FLNB	0.0
SNRPD3	FLNB	0.0
SNRPE	FLNB	0.0
SPTAN1	FLNB	0.0
SPTBN1	FLNB	0.0
SRRT	FLNB	0.0
SRSF3	FLNB	0.0
SRSF4	FLNB	0.0
SRSF6	FLNB	0.0
SRSF7	FLNB	0.0
SSB	FLNB	0.0
SSBP1	FLNB	0.0
STAT3	FLNB	0.0
STOML2	FLNB	0.0
SYNCRIP	FLNB	0.0
TCP1	FLNB	0.0
TECR	FLNB	0.0
TFRC	FLNB	0.0
TIMM50	FLNB	0.0
TLN1	FLNB	0.0
TNPO1	FLNB	0.0
TPI1	FLNB	0.0
TPM3	FLNB	0.0
TPM4	FLNB	0.0
TPR	FLNB	0.0
TRA2A	FLNB	0.0
TRA2B	FLNB	0.0
TRAP1	FLNB	0.0
TRIM28	FLNB	0.0
TUBA1B	FLNB	0.0
TUBB	FLNB	0.0
TUBB2B	FLNB	0.0
TUBB4B	FLNB	0.0
TUBB6	FLNB	0.0
TUFM	FLNB	0.0
U2AF2	FLNB	0.0
UBA1	FLNB	0.0
UBA2	FLNB	0.0
UBR4	FLNB	0.0
UGGT1	FLNB	0.0
URI1	FLNB	0.0
USO1	FLNB	0.0
UXT	FLNB	0.0
VARS	FLNB	0.0
VCL	FLNB	0.0
VDAC1	FLNB	0.0
VDAC2	FLNB	0.0
VIM	FLNB	0.0
VPS26A	FLNB	0.0
VPS35	FLNB	0.0
WARS	FLNB	0.0
WDR1	FLNB	0.0
WDR77	FLNB	0.0
WDR92	FLNB	0.0
WRNIP1	FLNB	0.0
XPNPEP1	FLNB	0.0
XRCC5	FLNB	0.0
XRCC6	FLNB	0.0
YBX1	FLNB	0.0
ZNF326	FLNB	0.0
FUBP1	FUBP1	0.0
GADD45GIP1	FUBP1	0.0
GANAB	FUBP1	0.0
GAPDH	FUBP1	0.0
GCN1	FUBP1	0.0
GDI2	FUBP1	0.0
GEMIN4	FUBP1	0.0
GOLIM4	FUBP1	0.0
GPS1	FUBP1	0.0
GRPEL1	FUBP1	0.0
GSTO1	FUBP1	0.0
H4C1	FUBP1	0.0
HACD3	FUBP1	0.0
HADHA	FUBP1	0.0
HADHB	FUBP1	0.0
HAGH	FUBP1	0.0
HAT1	FUBP1	0.0
HDAC2	FUBP1	0.0
HDAC6	FUBP1	0.0
HM13	FUBP1	0.0
HNRNPA0	FUBP1	0.0
HNRNPA1	FUBP1	0.0
HNRNPA2B1	FUBP1	0.0
HNRNPA3	FUBP1	0.0
HNRNPAB	FUBP1	0.0
HNRNPC	FUBP1	0.0
HNRNPD	FUBP1	0.0
HNRNPDL	FUBP1	0.0
HNRNPF	FUBP1	0.0
HNRNPH1	FUBP1	0.0
HNRNPH3	FUBP1	0.0
HNRNPK	FUBP1	0.0
HNRNPL	FUBP1	0.0
HNRNPM	FUBP1	0.0
HNRNPR	FUBP1	0.0
HNRNPU	FUBP1	0.0
HNRNPUL2	FUBP1	0.0
HPRT1	FUBP1	0.0
HSD17B12	FUBP1	0.0
HSP90AA1	FUBP1	0.0
HSP90AB1	FUBP1	0.0
HSPA4L	FUBP1	0.0
HSPA5	FUBP1	0.0
HSPA6	FUBP1	0.0
HSPA8	FUBP1	0.0
HSPA9	FUBP1	0.0
HSPD1	FUBP1	0.0
HSPE1	FUBP1	0.0
HSPH1	FUBP1	0.0
HUWE1	FUBP1	0.0
HYOU1	FUBP1	0.0
IARS	FUBP1	0.0
ILF2	FUBP1	0.0
ILF3	FUBP1	0.0
IMMT	FUBP1	0.0
IMPDH1	FUBP1	0.0
IMPDH2	FUBP1	0.0
IPO5	FUBP1	0.0
IQGAP1	FUBP1	0.0
IRS4	FUBP1	0.0
ISYNA1	FUBP1	0.0
ITGB1	FUBP1	0.0
ITPR3	FUBP1	0.0
KARS1	FUBP1	0.0
KCTD12	FUBP1	0.0
KHSRP	FUBP1	0.0
KIF5B	FUBP1	0.0
KPNB1	FUBP1	0.0
KRT1	FUBP1	0.0
KRT2	FUBP1	0.0
KRT6C	FUBP1	0.0
KRT8	FUBP1	0.0
KRT9	FUBP1	0.0
KTN1	FUBP1	0.0
LAMP2	FUBP1	0.0
LANCL1	FUBP1	0.0
LARS	FUBP1	0.0
LBR	FUBP1	0.0
LDHA	FUBP1	0.0
LDHB	FUBP1	0.0
LGALS3BP	FUBP1	0.0
LONP1	FUBP1	0.0
LRPPRC	FUBP1	0.0
LSM12	FUBP1	0.0
LUC7L2	FUBP1	0.0
MACF1	FUBP1	0.0
MAP1B	FUBP1	0.0
MARCKSL1	FUBP1	0.0
MARS	FUBP1	0.0
MAT2A	FUBP1	0.0
MATR3	FUBP1	0.0
MCM4	FUBP1	0.0
MCM5	FUBP1	0.0
MCM6	FUBP1	0.0
MCM7	FUBP1	0.0
MDH1	FUBP1	0.0
MDH2	FUBP1	0.0
ME2	FUBP1	0.0
MLEC	FUBP1	0.0
MRE11	FUBP1	0.0
MRPL1	FUBP1	0.0
MRPL11	FUBP1	0.0
MRPL12	FUBP1	0.0
MRPL13	FUBP1	0.0
MRPL15	FUBP1	0.0
MRPL17	FUBP1	0.0
MRPL19	FUBP1	0.0
MRPL2	FUBP1	0.0
MRPL20	FUBP1	0.0
MRPL21	FUBP1	0.0
MRPL22	FUBP1	0.0
MRPL23	FUBP1	0.0
MRPL24	FUBP1	0.0
MRPL28	FUBP1	0.0
MRPL3	FUBP1	0.0
MRPL34	FUBP1	0.0
MRPL37	FUBP1	0.0
MRPL38	FUBP1	0.0
MRPL39	FUBP1	0.0
MRPL4	FUBP1	0.0
MRPL40	FUBP1	0.0
MRPL41	FUBP1	0.0
MRPL43	FUBP1	0.0
MRPL44	FUBP1	0.0
MRPL45	FUBP1	0.0
MRPL46	FUBP1	0.0
MRPL47	FUBP1	0.0
MRPL48	FUBP1	0.0
MRPL49	FUBP1	0.0
MRPL50	FUBP1	0.0
MRPL55	FUBP1	0.0
MRPL58	FUBP1	0.0
MRPL9	FUBP1	0.0
MRPS10	FUBP1	0.0
MRPS14	FUBP1	0.0
MRPS16	FUBP1	0.0
MRPS17	FUBP1	0.0
MRPS2	FUBP1	0.0
MRPS22	FUBP1	0.0
MRPS23	FUBP1	0.0
MRPS27	FUBP1	0.0
MRPS30	FUBP1	0.0
MRPS31	FUBP1	0.0
MRPS34	FUBP1	0.0
MRPS35	FUBP1	0.0
MRPS7	FUBP1	0.0
MTA2	FUBP1	0.0
MTHFD1	FUBP1	0.0
MYH10	FUBP1	0.0
MYH9	FUBP1	0.0
MYL6	FUBP1	0.0
NAP1L1	FUBP1	0.0
NCKAP1	FUBP1	0.0
NCL	FUBP1	0.0
NME1	FUBP1	0.0
NPEPPS	FUBP1	0.0
NPM1	FUBP1	0.0
NSF	FUBP1	0.0
NSUN2	FUBP1	0.0
NUDC	FUBP1	0.0
NUDT21	FUBP1	0.0
NUFIP2	FUBP1	0.0
NUMA1	FUBP1	0.0
NUP107	FUBP1	0.0
NUP133	FUBP1	0.0
NUP210	FUBP1	0.0
NUP85	FUBP1	0.0
NUP93	FUBP1	0.0
NUP98	FUBP1	0.0
OAT	FUBP1	0.0
OGDH	FUBP1	0.0
P3H1	FUBP1	0.0
P4HA1	FUBP1	0.0
P4HB	FUBP1	0.0
PABPC1	FUBP1	0.0
PABPC4	FUBP1	0.0
PABPN1	FUBP1	0.0
PAICS	FUBP1	0.0
PARP1	FUBP1	0.0
PC	FUBP1	0.0
PCMT1	FUBP1	0.0
PDHA1	FUBP1	0.0
PDHB	FUBP1	0.0
PDIA3	FUBP1	0.0
PDIA6	FUBP1	0.0
PDRG1	FUBP1	0.0
PFDN2	FUBP1	0.0
PFDN4	FUBP1	0.0
PFDN5	FUBP1	0.0
PFDN6	FUBP1	0.0
PFKP	FUBP1	0.0
PGD	FUBP1	0.0
PGK1	FUBP1	0.0
PHB	FUBP1	0.0
PHB2	FUBP1	0.0
PHGDH	FUBP1	0.0
PIH1D1	FUBP1	0.0
PIP	FUBP1	0.0
PKM	FUBP1	0.0
PLS3	FUBP1	0.0
PNN	FUBP1	0.0
PNP	FUBP1	0.0
PODXL	FUBP1	0.0
POLR1A	FUBP1	0.0
POLR1C	FUBP1	0.0
POLR2A	FUBP1	0.0
POLR2B	FUBP1	0.0
POLR2C	FUBP1	0.0
POLR2E	FUBP1	0.0
POLR2H	FUBP1	0.0
POLR3A	FUBP1	0.0
POLR3B	FUBP1	0.0
POLR3D	FUBP1	0.0
PPIB	FUBP1	0.0
PPP1CA	FUBP1	0.0
PPP1CC	FUBP1	0.0
PPP1R7	FUBP1	0.0
PPP2R1A	FUBP1	0.0
PPP2R2A	FUBP1	0.0
PRDX1	FUBP1	0.0
PRDX2	FUBP1	0.0
PRDX3	FUBP1	0.0
PRDX4	FUBP1	0.0
PRDX6	FUBP1	0.0
PRKCSH	FUBP1	0.0
PRKDC	FUBP1	0.0
PRMT1	FUBP1	0.0
PRMT5	FUBP1	0.0
PRPF19	FUBP1	0.0
PRPF40A	FUBP1	0.0
PRPF8	FUBP1	0.0
PSAT1	FUBP1	0.0
PSMA1	FUBP1	0.0
PSMA2	FUBP1	0.0
PSMA4	FUBP1	0.0
PSMA6	FUBP1	0.0
PSMA7	FUBP1	0.0
PSMB1	FUBP1	0.0
PSMB2	FUBP1	0.0
PSMB5	FUBP1	0.0
PSMB6	FUBP1	0.0
PSMC1	FUBP1	0.0
PSMC2	FUBP1	0.0
PSMC3	FUBP1	0.0
PSMC4	FUBP1	0.0
PSMC5	FUBP1	0.0
PSMC6	FUBP1	0.0
PSMD1	FUBP1	0.0
PSMD11	FUBP1	0.0
PSMD12	FUBP1	0.0
PSMD13	FUBP1	0.0
PSMD14	FUBP1	0.0
PSMD2	FUBP1	0.0
PSMD3	FUBP1	0.0
PSMD4	FUBP1	0.0
PSMD6	FUBP1	0.0
PSMD7	FUBP1	0.0
PSMD8	FUBP1	0.0
PTBP1	FUBP1	0.0
PTCD3	FUBP1	0.0
QARS	FUBP1	0.0
RACK1	FUBP1	0.0
RAD50	FUBP1	0.0
RALY	FUBP1	0.0
RAN	FUBP1	0.0
RANBP1	FUBP1	0.0
RANBP2	FUBP1	0.0
RANBP9	FUBP1	0.0
RANGAP1	FUBP1	0.0
RARS	FUBP1	0.0
RBM25	FUBP1	0.0
RBM39	FUBP1	0.0
RBMX	FUBP1	0.0
RNPS1	FUBP1	0.0
RPAP3	FUBP1	0.0
RPL11	FUBP1	0.0
RPL19	FUBP1	0.0
RPL22	FUBP1	0.0
RPL23	FUBP1	0.0
RPL27A	FUBP1	0.0
RPL3	FUBP1	0.0
RPLP0	FUBP1	0.0
RPN1	FUBP1	0.0
RPN2	FUBP1	0.0
RPS10	FUBP1	0.0
RPS11	FUBP1	0.0
RPS14	FUBP1	0.0
RPS15A	FUBP1	0.0
RPS16	FUBP1	0.0
RPS18	FUBP1	0.0
RPS19	FUBP1	0.0
RPS2	FUBP1	0.0
RPS20	FUBP1	0.0
RPS24	FUBP1	0.0
RPS25	FUBP1	0.0
RPS26	FUBP1	0.0
RPS27	FUBP1	0.0
RPS3	FUBP1	0.0
RPS3A	FUBP1	0.0
RPS4X	FUBP1	0.0
RPS5	FUBP1	0.0
RPS7	FUBP1	0.0
RPS9	FUBP1	0.0
RUVBL1	FUBP1	0.0
RUVBL2	FUBP1	0.0
SAFB	FUBP1	0.0
SDHA	FUBP1	0.0
SEC61A1	FUBP1	0.0
SET	FUBP1	0.0
SF3A1	FUBP1	0.0
SF3A3	FUBP1	0.0
SF3B1	FUBP1	0.0
SF3B2	FUBP1	0.0
SF3B3	FUBP1	0.0
SF3B6	FUBP1	0.0
SFPQ	FUBP1	0.0
SHMT2	FUBP1	0.0
SLC16A1	FUBP1	0.0
SLC1A5	FUBP1	0.0
SLC25A1	FUBP1	0.0
SLC25A3	FUBP1	0.0
SLC25A5	FUBP1	0.0
SLC25A6	FUBP1	0.0
SLC3A2	FUBP1	0.0
SLMAP	FUBP1	0.0
SMARCA4	FUBP1	0.0
SMARCC2	FUBP1	0.0
SMARCE1	FUBP1	0.0
SMC1A	FUBP1	0.0
SMC2	FUBP1	0.0
SMC4	FUBP1	0.0
SMCHD1	FUBP1	0.0
SNAP23	FUBP1	0.0
SNRNP200	FUBP1	0.0
SNRNP40	FUBP1	0.0
SNRNP70	FUBP1	0.0
SNRPA	FUBP1	0.0
SNRPA1	FUBP1	0.0
SNRPD1	FUBP1	0.0
SNRPD2	FUBP1	0.0
SNRPD3	FUBP1	0.0
SNRPE	FUBP1	0.0
SPTAN1	FUBP1	0.0
SPTBN1	FUBP1	0.0
SRRT	FUBP1	0.0
SRSF3	FUBP1	0.0
SRSF4	FUBP1	0.0
SRSF6	FUBP1	0.0
SRSF7	FUBP1	0.0
SSB	FUBP1	0.0
SSBP1	FUBP1	0.0
STAT3	FUBP1	0.0
STOML2	FUBP1	0.0
SYNCRIP	FUBP1	0.0
TCP1	FUBP1	0.0
TECR	FUBP1	0.0
TFRC	FUBP1	0.0
TIMM50	FUBP1	0.0
TLN1	FUBP1	0.0
TNPO1	FUBP1	0.0
